Gene	RC1A	RC1B	RC2A	RC2B	RC3A	RC3B	RC4A	RC4B	RH1A	RH1B	RH2A	RH2B	RH3A	RH3B	RH4A	RH4B	YC0A	YC0B	YC1A	YC1B	YC2A	YC2B	YC3A	YC3B	YC4A	YC4B	YH1A	YH1B	YH2A	YH2B	YH3A	YH3B	YH4A	YH4B	YM9A	YM9B
CNAG_07518	10.3547	31.9717	5.53636	22.9163	13.1089	16.435	13.0558	13.5198	3.78294	18.4653	14.4313	16.8693	1.65629	5.03675	0.68558	12.387	2.50757	2.13709	21.8583	28.0417	44.4166	45.411	22.7709	51.1165	35.0811	25.9288	29.7329	29.7195	20.1021	47.6159	21.7196	23.6271	24.3015	11.4548	3.5307	24.7124
CNAG_07519	76.8059	119.899	77.6755	103.148	35.9796	36.4434	13.0026	14.8795	29.6074	99.3415	21.5912	33.5122	4.87536	21.9147	3.83108	13.5067	17.2401	6.5576	100.868	129.127	340.589	353.547	169.119	134.878	131.633	165.016	163.267	143.51	104.194	144.361	41.7681	46.7707	14.49	16.5008	94.5651	88.7928
CNAG_07520	1.25839	0	1.15062	0	6.42716	1.91722	4.23721	2.18985	0	0.602635	1.67189	0.678698	1.90213	3.096249131	4.06685	6.23986	5.32113	0.896215	0	0.996017	1.4651	2.08628	0.675502	1.070964	0.661547	1.27707	1.23937	0.442191	0	0	1.28824	0	0.74409	0	0	1.09492
CNAG_07520T2	0	0	1.13036	2.35128	0.820486	0.81674	0	2.56356	3.27358	0	2.21762e-4	0	0	3.07728	1.13067	0	0	6.61418e-4	3.35063	0	0	0	0	1.85654	0	0	0	1.90618	1.51055	0	2.19732	0	0.436202	0	1.42409	0
CNAG_07521	0	0.839532	0.886646	2.7431	0.35189	3.48164	3.5394	3.8444	0	1.76918	2.57564	5.49639	1.24636	2.40199	3.76871	5.3892	1.18551	1.03919	0	2.21673	1.14829	1.02785	1.33133	1.69179	3.52109	2.36348	0.969874	0.97356	2.64131	1.48508	4.48176	3.06285	3.22553	12.7939	0	2.00479
CNAG_07522	17.2958	8.34933	8.21398	2.81831	2.58919	1.78385	4.11675	4.58146	11.0822	16.3623	3.90042	6.50765	4.44126	10.8495	6.09045	4.98177	9.07012	10.9063	8.93665	14.4419	3.04806	1.9544	1.39203	1.8491	2.19529	3.31458	7.98974	13.9745	3.74412	3.10676	7.35597	9.00969	6.98369	8.49141	1.90764	2.92624
CNAG_07523	3.79785	5.20999	2.7084	7.47277	1.42542	2.97681	5.62226	10.5768	2.78082	5.41983	12.2049	2.06195	1.62337	0	7.3904	11.016	2.45193	2.09198	36.1473	23.3082	34.9636	27.2008	6.9557	14.5891	5.27374	10.9282	5.40604	10.1336	23.2467	13.9607	11.0029	8.40238	13.5674	13.4308	6.90347	13.279
CNAG_07524	5.63505	13.7398	8.55211	11.7345	7.02955	8.04354	6.84631	5.18675	5.5316	11.0844	11.7965	10.4661	1.83293	7.68687	5.16917	14.4861	10.4207	2.77959	16.7424	15.8219	56.5193	50.7543	38.3733	39.0812	20.323	19.5676	31.7257	28.6963	41.8596	38.0154	33.9189	33.5342	17.4092	17.2818	17.6308	19.1233
CNAG_07525	0	0	35.4598	47.1171	0	15.0877	0	0	0	23.8571	0	13.5264	18.3832	0	0	14.081	0	17.4241	0	11.6471	0	0	0	5.52984	0	19.4893	0	0	44.918	0	23.1018	28.0838	19.4991	0	0	7.89548
CNAG_07526	0	13.2566	0	0	5.44055	8.6087	7.48658	13.4711	6.109	0	13.7125	7.7376	0	0	13.6247	0	0	0	0	3.40802	0	22.1007	17.3639	3.33635	17.6265	11.6984	0	20.0534	39.9223	0	0	0	0	17.9053	0	14.222
CNAG_07527	0	4.7895200000000004	1.13013	0	0.449387	1.29091	0.48462	1.35499	0	0.563196	0.620048	0.634007	0.537506	1.52708	1.10669	0.686035	7.51519	0.665014	0	1.96943	2.53451	0.649293	0.420454	1.86988	1.26945	0.149008	1.83779	0.205253	0	0.469116	1.41219	0	0.871342	0	3.69032	0.360778
CNAG_07528	0.44766	0	1.2354	1.43264	2.56348	0.84254	1.3834	1.46498	1.99759	0.643005	2.69738	0	1.22248	0.436026	0.879296	0	7.73043	0	0	1.13654	0	0.742742	1.92392	0.916757	0.907874	1.02322	2.10403	1.43458	1.2818	0	1.45086	2.35596	2.69416	0	1.20535	1.2935
CNAG_07529	6.28505	2.66691	19.822	9.33451	15.3135	23.8435	26.8759	20.9143	6.15127	4.51576	16.5715	32.0902	14.8139	16.4534	11.5349	18.5649	12.0517	3.33252	5.955	2.1149	14.8791	14.5341	36.6633	22.7578	22.2665	22.9999	4.91201	2.46867	23.0783	25.8605	24.2984	36.39	28.966	34.3718	17.9653	21.5158
CNAG_07530	6.3082	5.69423	17.4839	12.2907	13.2412	12.4396	16.5626	19.4869	12.3506	10.3795	24.8229	17.9451	20.7913	11.5619	20.8111	18.9592	12.0626	10.3557	4.14345	6.45867	8.80691	4.20261	12.3249	8.08397	11.5848	6.62393	5.59704	2.42577	13.3968	7.68119	7.68721	17.3773	16.6598	14.8235	16.1025	17.391
CNAG_07531	11.4204	14.2044	23.7589	10.7427	15.8571	25.396	31.1847	14.4314	6.18613	14.844	28.1984	32.9185	14.2197	39.4051	16.7935	44.3363	36.1014	2.879	13.3797	16.8419	52.9734	19.8389	41.9493	15.1313	22.3249	16.969	24.7822	12.6818	72.1331	42.9873	37.0583	51.6416	20.0938	30.9611	50.7775	55.4246
CNAG_07532	5.47094	3.09756	11.4941	23.6881	11.7463	13.0855	20.076	14.5084	7.8141	24.8829	21.5764	24.7192	12.442	13.3217	12.5572	22.7345	11.3731	2.31621	6.92496	5.72984	16.4625	19.1672	21.8031	13.0742	14.2428	9.20773	18.5605	8.1291	30.0208	21.3185	13.448	23.3854	17.1023	22.733	10.4357	9.04619
CNAG_07533	4.84262	5.296	2.77313	0	1.09733	0.455614	2.36263	0.67276	5.80142	1.38551	3.98277	4.72181	0	0	0.524768	7.60023	18.695	13.4569	7.47267	7.67752	2.73869	1.62987	0	0	0	0	2.56374	1.02718	1.37484	0	0.594456	1.60544	0.733184	0	0	2.73755
CNAG_07534	2.04107	1.48822	6.92412	6.07328	5.06548	5.68905	6.44271	5.95977	3.00663	4.2946	5.10441	10.6474	5.70478	5.81354	7.30804	7.43171	5.10423	2.41503	2.75687	3.20711	3.30926	3.61856	5.52263	6.37894	5.67785	6.09719	3.33233	2.37251	7.00135	4.48236	7.10316	5.96872	11.8822	12.8269	6.73374	7.73197
CNAG_07535	19.6624	46.6152	11.8324	20.4336	18.4607	19.6666	25.268	47.1614	0	31.6523	16.144	25.2936	3.2533	27.0791	2.71394	16.8737	44.0789	1.47706	41.636	31.5544	72.879	47.2994	75.3612	69.4273	63.3644	42.4193	79.1923	74.396	100.67	155.848	73.227	84.2914	74.2989	62.0975	82.2235	47.6371
CNAG_07536	42.7104	44.0214	29.8296	27.1423	23.3305	16.9371	21.2653	8.02974	29.1168	19.2563	17.844	5.93236	20.5636	6.5357	30.5233	13.3311	15.2476	2.39962	55.8718	30.4855	69.8573	62.0248	70.7899	66.5254	44.783	40.6803	54.3687	51.6881	92.3495	43.3392	43.2245	62.6283	41.0227	37.9675	79.8789	45.6108
CNAG_07537	5.122954119799999	10.33389	7.04399	6.563470000000001	7.7311301040960005	7.73639	4.21561	8.32452	0.485934	4.535489999999999	6.59911	6.40751	2.53998	5.54254	1.754853	5.29629	8.51233	2.1305	6.43918	8.02769	15.0971	17.2656000422784	22.028	21.263669999999998	14.9319	12.2497	11.1845	12.4587158683	46.0386	18.9903	16.09682	32.4606	10.1662	17.622915772	10.6618	12.05026
CNAG_07538	102.903	103.412	162.475	111.239	124.447	102.98	146.08	122.794	71.4242	206.299	160.289	150.055	93.3322	199.4	92.3079	215.508	185.671	83.9739	139.557	136.753	45.9204	12.6431	26.834	12.6173	35.341	35.7514	169.935	180.106	64.2963	33.1572	93.4214	62.3461	63.5072	69.777	28.5509	37.8046
CNAG_07539	7.47287	2.02452	15.3919	14.728	5.16316	7.82432	10.8334	12.3809	5.20479	6.99124	6.56275	5.88364	5.07887	8.00948	6.85557	11.9522	3.93129	4.9977	13.3682	7.63385	19.7086	18.1602	19.3317	15.3198	9.39251	9.58966	10.163	9.25388	20.6829	13.5669	12.3582	21.9266	13.3982	9.23059	8.26671	7.5907
CNAG_07540	170.59	83.9241	222.724	314.033	243.442	361.803	265.489	252.393	181.935	268.856	189.987	179.998	139.357	212.901	158.775	215.848	26.0459	25.0509	93.1752	63.2942	47.369	24.1101	84.5406	61.157	72.2016	49.6626	124.42	79.9019	28.9665	13.8793	62.0494	107.615	39.0357	42.2208	42.9858	27.7339
CNAG_07541	9.93154	11.0997	14.2297	12.0233	11.7797	14.8659	12.5	19.4316	4.75583	16.7992	11.171	18.3309	3.56996	12.3037	5.89758	26.777	19.1559	11.5639	33.6007	19.8358	11.0376	4.0444	3.4379	2.18475	2.60184	3.14674	24.3327	12.9084	6.41504	6.57307	9.39705	4.48878	27.2724	18.9167	7.34423	8.05963
CNAG_07542	13.0402	1.89875	11.74	8.2958	9.86385	10.9566	9.19768	4.51097	4.35058	12.0394	11.9946	8.66898	3.17497	16.3298	4.44715	10.1852	15.1942	1.05126	13.5626	16.2226	3.8821	3.09235	9.01146	3.18076	6.80443	3.9057	21.6395	16.3673	4.66594	2.79269	3.64596	3.85315	2.9416	0.801034	2.50867	2.14988
CNAG_07544	0	1.83997	0.733575	1.51095	0.194554	0.638024	0.559577	0.937159	0	2.43658	1.25431	0.274064	0.700283	1.32089	0.768735	1.78069	0	0	0.427532	0.486507	1.25036	0.373852	1.27094	0.461399	1.3701	1.15771	0.352713	0.709293	0	2.43105	1.21899	0.560656	1.25362	1.74158	0	0.311382
CNAG_07545	3.24732	1.76012	6.72521	8.37054	8.59529	7.53859	8.96052	14.2009	1.5472	1.5576	4.14256	3.4972	3.01094	9.28096	2.60094	4.55257	6.21424	3.07767	9.24861	7.68365	14.7109	12.0177	18.7216	13.876	18.1283	17.6678	16.95	10.5043	20.2223	10.575	12.7866	7.51597	12.992	9.9687	8.71254	8.60852
CNAG_07546	7.456	4.17096	6.6358	3.90701	6.78241	4.74645	7.04227	5.46073	5.13238	13.2304	7.38582	7.09752	1.19856	11.5343	1.97476	10.7447	0	0.495417	9.43256	5.03907	17.045	17.2178	12.249	15.5645	11.5598	11.3578	16.9315	15.4047	18.8402	22.0759	13.7201	21.0441	12.0466	16.5806	6.4941700000000004	12.539
CNAG_07547	13.1538	20.0512	8.32773	10.3137	5.2811	11.2846	13.5895	6.97625	4.70431	17.737	7.221	14.4379	3.08986	5.27306	3.82557	11.4836	50.6665	2.16283	28.6818	28.6786	31.8713	34.5383	30.1963	8.79494	14.5912	8.05243	38.7044	40.8572	18.7322	31.8105	14.1418	21.7895	12.5031	13.45	81.6622	93.6618
CNAG_07548	2.75029	4.48959	3.9576	10.608	9.74375	19.928	6.55005	11.0436	0.850738	7.10508	8.35288	9.8002	3.35262	7.49958	4.60619	7.69468	8.45321	0.928826	2.09482	10.0797	27.0801	25.3196	17.4838	16.0038	13.8789	10.0951	15.8312	14.1635	18.8685	14.5455	10.6336	11.8359	11.4802	10.4371	6.67533	7.64339
CNAG_07549	4.88636	50.6969	17.9212	34.2937	18.5707	34.6963	24.8694	20.5877	4.15672	28.0752	16.5933	24.4422	10.0105	20.3356	10.996	34.5896	10.2275	2.75927	42.7174	114.2	122.102	157.463	47.4847	25.3176	21.4387	20.4735	72.082	149.288	67.4164	42.5952	16.3047	16.9046	9.72993	12.2157	4.78404	14.7516
CNAG_07550	1.52375	3.09849	5.50156	4.15318	5.40257	5.01913	5.56604	6.84088	2.21165	2.92265	3.90801	9.23335	3.52145	5.93822	3.33242	8.2313	4.86195	1.15398	2.55572	2.45885	4.67006	2.09583	3.12125	4.74179	4.09455	7.01384	1.84541	0.928234	6.20051	3.33155	6.97932	5.03887	3.93239	3.03565	3.74968	4.53364
CNAG_07551	34.9602	27.3825	4.8052	1.1019	6.7734	3.14954	11.2491	1.03152	18.1315	29.8465	11.1988	25.3394	15.3824	17.3808	8.19006	16.8873	25.7774	93.2328	60.7938	67.9739	8.34737	0.414698	0.805687	0.76798	2.74172	0	30.5242	36.8969	7.41863	16.1768	16.2955	24.6409	8.93491	6.4583	5.03002	7.63896
CNAG_07552	1.95658	1.32346	5.77284	7.39378	6.51447	10.4471	11.22	8.25266	1.39024	1.19248	5.67621	8.43939	2.85839	6.8936	4.87308	8.31591	3.88196	2.57881	4.04841	1.85978	5.22655	6.55155	12.5653	14.541	9.07776	5.74308	2.37102	1.95718	7.37093	9.37914	9.5575	12.9322	12.4592	10.857	6.84986	10.6032
CNAG_07553	1.85668	0.359619	4.97915	9.46326	3.96412	9.11125	4.49588	6.59579	1.46861	1.14458	5.4863	3.64345	3.49084	4.39303	2.11677	4.18201	2.5393	1.05422	2.00264	1.71219	4.87942	6.42282	9.07388	8.9172	9.83943	9.03498	0.826282	0.831177	4.57043	3.79701	4.28036	3.9472	6.6523	3.62484	4.62911	7.40943
CNAG_07554	11.6703	15.8306	42.995	62.9845	51.3269	63.8746	62.0244	65.9974	7.74746	19.431	30.7267	40.7108	32.2273	37.9972	26.7025	54.0564	24.121	5.92125	26.3133	28.5338	65.914	63.453	82.1751	87.8117	54.5608	43.6537	23.1474	20.2284	41.4252	46.9472	45.7777	70.5968	60.0123	54.1143	34.6555	45.2211
CNAG_07555	6.0117180999999995	3.5708136	14.8056	3.9069186	6.42352	5.3042562	4.61835	6.234728700000001	1.4729171	4.29246	9.3199507	10.3317713	3.6117248	5.490364400000001	11.4008	14.051764893	48.6687	14.366800373025999	15.5548	12.5945013421	8.27222	5.3924924999999995	2.60197	3.68767	3.3452115	3.26243	16.7195	8.59928	8.56223	9.4408806	5.60108	9.943897	6.35907	5.154557499999999	7.579649	5.5307089000000005
CNAG_07556	5.80114	0.988464	9.37104	4.29741	4.95431	7.84662	7.11651	8.54636	1.10634	7.27519	9.04254	6.46879	2.42219	4.94213	1.59899	7.59922	9.77054	2.43593	2.77649	3.65199	8.1323	5.657	7.06532	7.23345	11.8719	12.5555	9.91392	6.50252	16.5358	1.75137	11.9061	6.00503	10.0644	8.80873	5.88264	12.8537
CNAG_07557	18.7755	74.0989	10.2594	4.89533	16.8456	8.8319	7.16158	3.84002	46.6544	77.3352	67.158	56.598	35.8367	34.3916	33.1935	34.6365	89.6786	61.7425	45.6406	95.9942	21.965	11.8151	12.0831	3.07175	3.6617	1.72329	115.039	100.441	118.883	48.506	69.5054	80.5914	71.8491	52.4311	36.0462	40.8087
CNAG_07558	33.346	51.7499	46.8567	24.6325	30.1357	13.0714	26.1231	22.4163	50.2222	233.482	136.272	198.02	69.2112	101.673	66.1839	86.1748	79.5163	86.7299	87.5803	71.7597	34.7432	25.0385	16.4202	10.4358	23.4987	13.4447	138.252	183.283	237.69	157.331	171.497	287.575	218.258	209.168	123.962	130.622
CNAG_07559	23.4463	57.1473	9.60577	26.0317	8.08604	3.93938	9.2206	11.0399	12.0324	20.3849	23.3785	39.422	6.10059	34.2365	17.8594	41.6521	43.5751	81.298	47.1858	91.3407	7.07084	9.82877	8.6388	0	2.06391	0.647006	45.4944	38.9642	27.3976	16.2281	16.8758	65.2094	26.8107	20.423	26.0841	12.9483
CNAG_07560	4.76872	1.44123	4.19453	3.1446	3.63479	3.49023	5.0065	5.86834	9.43916	4.56349	12.2189	6.43554	6.46924	10.8366	9.47955	12.0463	25.4403	2.68581	6.72211	4.37821	20.1653	9.10447	13.6941	8.70064	17.6702	15.7907	19.1209	20.0386	17.424	21.6423	22.7096	21.0469	19.7329	17.3536	15.7133	17.9014
CNAG_07561	118.97	161.022	172.677	182.86	163.13	254.165	225.427	303.709	45.3426	167.327	100.708	235.382	93.9853	272.021	99.0637	283.462	137.716	116.779	116.634	198.41	123.128	179.929	51.3118	50.9643	75.7797	74.025	162.363	206.485	175.193	203.997	151.56	252.075	199.72	217.192	157.284	186.75
CNAG_07562	5.84431	9.57957	8.11727	14.6445	4.87371	9.91529	6.82159	7.85457	5.27819	4.87123	8.44405	12.7887	5.1597	7.19342	7.07204	6.20151	5.58797	2.01542	7.71508	6.8893	15.7837	18.3123	20.3259	21.1913	14.7065	14.6689	11.7821	11.9399	13.2748	19.2081	11.809	22.37	17.2876	14.3956	7.42032	12.762
CNAG_07563	1.35327	5.05	1.70834	4.52402	4.85441	2.54711	5.30568	4.20895	1.59627	4.37729	4.64991	5.74407	1.63089	1.97746	2.10999	5.33166	1.29665	2.49166	6.40031	3.52027	9.67112	5.41017	9.06023	7.13759	11.7596	9.8853	6.51232	6.37107	14.5567	10.9181	11.3547	10.0721	8.50777	13.3257	3.18293	9.63374
CNAG_07564	2.72333	0.73853	10.2237	11.7399	12.5216	7.81706	8.55522	8.46567	2.79875	6.26732	7.50826	7.04203	2.82801	8.22495	3.72383	11.9268	9.38669	3.40113	4.79881	1.36738	7.26612	11.093	7.42554	6.19746	4.94258	3.81466	4.10128	1.84932	9.3842	3.89927	6.51255	5.4038	7.83665	6.97998	12.7976	4.74046
CNAG_07565	2.51352	8.61935	12.5489	16.6928	8.49206	11.2298	8.62773	6.99949	2.76252	5.38142	8.29342	15.3512	3.22538	20.7858	2.0022	17.4987	0	8.30947	3.26133	7.71252	16.751	16.34	15.8779	16.6733	14.6558	18.2397	2.68271	8.71694	26.6324	35.4095	21.0583	27.1086	15.3877	71.0883	17.131	23.9594
CNAG_07566	1.19869	1.21939	5.83938	5.34449	7.0575	11.986	7.42728	10.974	1.89106	0.430938	9.52132	15.0168	9.72933	13.1375	8.17875	13.6465	4.01809	3.56944	0.754996	2.90234	7.17515	4.45702	8.17709	9.06574	6.0484	4.76948	1.55737	1.25302	9.46149	10.7345	12.3746	21.3095	19.9199	12.3005	7.2454	5.08459
CNAG_07567	27.075	56.5087	20.3331	38.3656	28.1618	25.4773	17.0259	8.75103	6.48766	22.4426	6.28665	16.0862	7.30482	4.10132	6.02349	4.73276	8.09534	5.07188	38.2505	27.8975	53.749	51.1242	65.5697	57.3354	44.1483	44.4816	49.8168	56.0246	56.7092	62.2802	48.0728	69.7244	33.4752	39.5082	42.2209	41.8895
CNAG_07570	38.6555	28.7322	79.7075	45.6898	66.7586	49.8743	55.9499	40.7042	68.7538	52.0829	98.1974	113.196	62.3558	53.7368	88.3184	93.3261	102.49	24.4525	69.8871	49.7895	57.5274	40.4201	57.3949	26.8778	55.3832	24.9877	80.4101	55.8005	115.754	35.0321	57.2398	139.203	108.824	91.269	52.5673	53.8885
CNAG_07571	9.34471	4.78314	13.2034	11.4269	9.2024	7.2312	12.0357	9.17613	10.3961	20.0221	22.3054	23.6482	13.4395	12.9493	14.8602	16.9228	23.0462	9.09515	11.2168	10.3476	15.4411	7.41701	9.30939	5.35092	10.6979	10.5103	16.6854	10.1823	18.8035	17.8093	15.3574	25.404	26.9035	17.3484	16.9908	17.5529
CNAG_07572	46.0971	45.9488	21.2967	23.5398	20.8669	15.929	14.4092	18.1734	12.1564	36.7523	10.08	14.2695	4.2088	18.5933	6.72733	6.93566	13.1158	2.03888	52.7226	59.8356	64.8057	59.2137	57.1293	34.7014	23.1598	23.9338	81.1745	75.578	67.639	49.961	33.4822	43.4851	34.9214	27.7738	15.9781	30.626
CNAG_07573	7.249359999999999	10.05244	5.241850062317201	3.59481	5.06655300636	5.60472	5.7221400000000004	4.88488	6.05418	10.190200215019	3.12658	6.13417	2.890924	7.90489	3.86506	7.11266	11.2285	9.5368312804	10.6164	10.14629	4.5865	3.69672	2.760859	1.69604	1.873608	3.5162299999999997	10.2833	7.28265000286565	12.415400230579	8.62994000730922	7.299329999999999	4.85016	4.8870808082	3.52661	2.0825959999999997	3.3858800000000002
CNAG_07574	0	0	0	0	6.25451	7.07493	1.76219	15.8904	3.69652	0	11.1476	12.334	0	11.3402	0	0	11.9292	5.98035	0	5.51202	0	3.4629	3.59225	8.48257	17.7041	2.461	0	3.18563	0	0	4.18176	0	5.06235	22.4539	0	14.6625
CNAG_07575	1.48263	0	3.16389	6.55384	4.1554	4.88024	2.3823	4.13524	0	0	5.96195	0	0	4.88212	1.5506	2.57648	0	3.24493	1.93738	1.60798	9.95663	4.21538	0.819301	4.16576	3.73176	2.3453	0	0	0	0	3.71309	0	3.43172	5.28203	8.1132	0.712962
CNAG_07576	74.1924	525.111	176.382	494.958	128.328	196.09	141.827	283.088	55.9609	101.377	145.335	147.24	54.829	235.773	74.9512	140.745	235.082	57.3667	184.689	186.33	325.268	206.224	351.638	392.747	516.913	305.403	194.632	135.793	386.537	86.1119	286.891	181.006	312.891	209.654	393.522	326.088
CNAG_07577	0	0	0	39.5966	0	0	0	0	0	20.2753	0	0	0	0	0	0	0	0	0	9.80685	0	0	0	0	30.0531	0	7.48583	7.14697	0	0	9.56303	0	0	0	0	6.52175
CNAG_07578	7.05157	5.81371	4.01591	2.07905	7.12473	5.96821	1.70239	1.96575	6.13015	22.1114	10.6666	11.4955	2.68396	2.74343	1.48212	18.3881	13.6786	0.773416	7.35471	3.05747	2.6992	4.00236	2.33308	3.46006	5.9026	1.66871	0	3.77393	3.97452	0	2.64138	0	9.22414	5.01261	3.85399	9.46756
CNAG_07579	3.84937	1.42479	3.78598	7.79844	4.21679	4.61057	9.67348	2.90265	1.92452	0	5.17695	3.39542	1.4446	5.45432	1.98238	3.98265	1.34138	1.18909	2.64904	1.13012	0.96846	2.12331	3.37483	5.36024	3.53727	4.25109	1.63903	0.915503	3.51261	4.60238	3.56696	2.89405	4.14298	2.39809	5.17453	4.1807
CNAG_07580	4.45179	1.60737	7.40338	8.38998	6.24213	5.72617	12.7348	9.52401	3.31764	3.63201	12.5009	12.0992	6.53699	6.9407	10.6661	10.1464	4.54003	4.31265	3.16317	1.59527	5.70983	2.68658	6.32542	7.63497	9.65686	9.84402	1.92	1.62349	11.1016	5.82386	8.12431	14.716	11.6629	11.3623	7.95442	9.87577
CNAG_07582	4.31352	29.4998	18.0691	36.9565	30.2702	25.6205	26.4788	14.9367	10.7572	23.917	11.9559	6.98083	2.33841	12.2312	5.91377	28.9552	16.9201	4.35053	17.6671	10.7979	13.1647	29.7985	20.1083	32.0546	28.6432	40.4913	26.626	25.3081	5.85893	37.9392	89.5068	28.7182	43.9554	23.9024	30.5322	43.1702
CNAG_07583	7.00516	7.53061	10.8163	13.2888	8.89097	10.7834000931259	8.79041	6.5062	9.57157502488	11.1208	13.97715	12.4894	4.85974	4.94231	3.033587	11.84674	3.2355359999999997	8.0981133237	18.209789999999998	20.43499	9.32427	11.020119999999999	10.1869	4.6726500229754	6.12735	5.11549	11.527330000000001	14.1228	3.468802	5.18372	8.22218	11.577210000000001	5.16294	4.121924	5.83317	5.08375
CNAG_07584	33.7179	24.3888	0	18.6908	22.4321	26.124	28.5187	12.2986	5.21543	9.91404	40.7786	14.6976	19.247	15.9922	22.6562	18.3775	0	5.42364	9.43322	3.03059	2.22866	1.95395	7.61486	16.8413	11.2419	3.9035	14.1105	7.66078	24.421	0	9.77211	11.6806	7.64626	7.04412	5.03555	7.54592
CNAG_07585	0	0	1.45944	0	0.63179	0	0	0	0	0	0	1.99524	1.27881	0	0	0.629149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_07586	0	0.956621	0	0	0	0	0	0	0	10.4237	0	0	12.9784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88047	0	14.241	0	0	0	0
CNAG_07587	18.4152	0	5.15105	5.30944	14.0049	11.9039	7.12656	12.8442	2.34512	5.14579	8.62153	15.0256	2.04621	7.02685	6.87022	15.6234	0	0	25.1144	7.96619	11.2025	8.5493	0	6.5678	1.62129	6.03595	4.11751	9.90432	10.0661	4.65009	2.4458	0	2.99472	0	0	3.69943
CNAG_07588	0	0	5.81369	0	4.4108	0	3.08283	0	0	0	3.73863	0	0	0	0	6.59588	0	0	0	0	0	4.53742	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9391
CNAG_07589	0	1.93539	7.5202	0	2.17325	2.23336	2.73356	0.328418	0	0.681642	1.49632	1.15252	0	0	0.266444	2.07601	1.82205	1.8745	1.20232	2.3864899999999998	0.439758	0.788113	0	0	0	0	4.21376	7.47071	6.1133	1.70817	0	0	0.529241	0	0	0
CNAG_07590	5.95603	7.36491	10.1299	21.6889	5.57019	13.757	14.4545	13.8689	2.514	5.44013	10.4945	14.9079	3.66936	14.2375	6.65425	26.9852	4.1601	3.04848	8.93324	6.80887	7.54208	4.20302	12.8319	8.33811	11.2348	14.2804	6.79852	10.8102	12.384	14.9655	16.6769	22.4048	20.577	26.144	9.49011	19.806
CNAG_07591	13.6783	11.0208	2.91751	3.75887	0.57949	2.86036	8.12119	4.20731	9.04139	4.36399	3.45527	7.79247	3.78682	5.92074	5.10684	7.97491	8.7542	8.56584	23.1209	20.927	13.6263	10.3832	6.54235	4.50308	3.70578	6.18874	34.9512	29.5222	13.0426	13.381	9.47195	7.54557	12.253	10.4708	10.9224	16.1628
CNAG_07592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNAG_07593	8.51916	13.0079	11.2642	16.3475	8.55372	8.51833	11.129	8.58789	4.18148	7.14323	8.43759	13.7771	5.61484	10.7193	7.23633	20.1983	8.16428	9.04473	10.7499	11.3364	10.4803	10.5745	10.6516	12.9302	9.47396	11.0517	10.3462	10.2162	11.7061	12.3093	13.6239	18.2009	14.7112	11.5564	12.4072	10.767
CNAG_07594	14.5068	33.3197	7.67068	6.78532	9.12159	12.213	5.30279	21.7092	4.06503	31.7255	12.2772	12.3876	5.59421	15.6101	3.77772	11.999	38.2279	38.4278	36.0984	50.8252	20.7208	19.5914	16.5491	12.3569	14.0804	13.2383	54.6598	79.8093	28.275	52.6095	19.0641	27.8241	18.6428	26.5347	8.26349	11.771
CNAG_07595	5.74	3.04474	14.5981	9.27608	5.88362	10.5693	9.70212	11.3762	10.0802	8.97561	21.1927	18.9532	18.0012	10.6985	15.8095	17.4901	14.8106	6.52149	2.82507	5.63792	3.21201	1.09831	3.60027	5.67576	3.92258	2.9265	3.49702	4.82106	11.112	6.54709	8.79546	10.7285	15.823	11.9308	6.0293	9.13732
CNAG_07596	1.96929	29.9322	16.7177	17.338	5.46854	1.8496	7.04337	6.88523	10.9769	5.58762	23.2887	17.714	10.8115	9.5624	33.9229	20.467	7.68471	13.7944	10.4352	22.1262	5.7596	2.2642	9.90815	2.09684	6.70546	2.37095	20.3563	23.3579	41.2602	19.6315	40.1134	16.3784	19.3157	7.12642	10.8607	11.5631
CNAG_07597	0.776819	2.66059	3.06528	1.45689	2.67232	1.8276059999999998	1.61899	0.903461	2.57241	0.558158	1.434027	2.5132	3.82966	1.51339	2.5964	3.0595299999999996	3.7573	2.22263	1.23613	0.46902	2.10877	0.180163	2.4499	2.11233	1.58453	1.73555	2.039717919	1.70919	1.40648	0.929726	2.15369	0	1.20813	0.666297	3.07424	4.65107
CNAG_07598	10.0314	11.7941	15.7302	12.9502	10.5702	19.7729	10.818	21.5593	6.32643	19.0691	12.0875	19.2584	8.0465	15.8602	10.0908	18.4119	6.87968	4.41655	20.4356	26.5267	55.2182	50.6249	45.231	47.5918	46.821	54.9399	40.9918	31.9763	51.4311	62.6445	38.6925	34.4167	44.2063	44.5048	35.5323	46.8375
CNAG_07599	6.04126	2.97565	12.3049	6.26317	13.8091	10.8546	19.565	12.6373	2.47801	3.4255	10.4276	8.86965	8.80785	11.0594	9.6596	18.6114	3.85215	1.97999	6.43415	5.83989	13.0974	9.1481	13.6691	12.0332	7.87752	5.04331	13.8461	8.49457	11.0556	9.5884	11.781	8.17066	10.8384	4.67793	8.34562	6.35078
